연번,설치주소,설치형태,등용량(W),데이터 기준일,위도,경도
1496,구로구 고척동 241-302,한전주,25,2025-11-28,37.5066156,126.8499683
1497,구로구 고척동 241-303,,25,2025-11-28,37.5065034,126.8500350
1498,구로구 고척동 산9-14,폴형,70,2025-11-28,37.5059304,126.8520060
1499,구로구 고척동 241-305,벽부형,70,2025-11-28,37.5069126,126.8497514
1500,구로구 고척동 241-306,벽부형,70,2025-11-28,37.5055525,126.8475251
1501,구로구 고척동 241-31,,25,2025-11-28,37.5071323,126.8493201
1502,구로구 고척동 241-32,한전주,50,2025-11-28,37.5071688,126.8494369
1503,구로구 고척동 241-36,폴형,25,2025-11-28,37.5070343,126.8495063
1504,구로구 고척동 241-351,한전주,25,2025-11-28,37.5073067,126.8485887
1505,구로구 고척동 241-331,한전주,25,2025-11-28,37.5074676,126.8488548
1506,구로구 고척동 241-45,한전주,50,2025-11-28,37.5063017,126.8489582
1507,구로구 고척동 253-302,한전주,25,2025-11-28,37.5058631,126.8500317
1508,구로구 고척동 241-55,한전주,25,2025-11-28,37.5057024,126.8495045
1509,구로구 고척동 241-172,한전주,50,2025-11-28,37.5061877,126.8483875
1510,구로구 고척동 241-6,,50,2025-11-28,37.5072798,126.8490743
1511,구로구 고척동 241-172,폴형,25,2025-11-28,37.5061877,126.8483875
1512,구로구 고척동 241-62,폴형,25,2025-11-28,37.5055655,126.8489575
1513,구로구 고척동 241-67,한전주,50,2025-11-28,37.5061305,126.8484883
1514,구로구 고척동 241-70,한전주,50,2025-11-28,37.5057010,126.8487107
1515,구로구 고척동 253-129,,25,2025-11-28,37.5047071,126.8491763
1516,구로구 고척동 241-76,벽부형,25,2025-11-28,37.5052963,126.8485708
1517,구로구 고척동 241-312,한전주,25,2025-11-28,37.5053267,126.8487700
1518,구로구 고척동 241-172,한전주,25,2025-11-28,37.5061877,126.8483875
1519,구로구 고척동 241-97,한전주,25,2025-11-28,37.5065819,126.8479035
1520,구로구 고척동 243,한전주,25,2025-11-28,37.5075467,126.8461372
1521,구로구 개봉동 108-20,한전주,50,2025-11-28,37.5066361,126.8458609
1522,구로구 개봉동 486,폴형,100,2025-11-28,37.5053661,126.8462877
1523,구로구 개봉동 109-42,한전주,70,2025-11-28,37.5059453,126.8461541
1524,구로구 고척동 249-16,한전주,25,2025-11-28,37.5048091,126.8481149
1525,구로구 고척동 249-107,벽부형,25,2025-11-28,37.5043357,126.8482566
1526,구로구 고척동 249-113,한전주,25,2025-11-28,37.5055802,126.8471346
1527,구로구 고척동 249-113,한전주,50,2025-11-28,37.5055802,126.8471346
1528,구로구 고척동 249-113,,50,2025-11-28,37.5055802,126.8471346
1529,구로구 고척동 249-113,폴형,70,2025-11-28,37.5055802,126.8471346
1530,구로구 고척동 249-113,한전주,70,2025-11-28,37.5055802,126.8471346
1531,구로구 고척동 249-113,벽부형,70,2025-11-28,37.5055802,126.8471346
1532,구로구 고척동 249-118,,100,2025-11-28,37.5057849,126.8467774
1533,구로구 고척동 249-122,한전주,50,2025-11-28,37.5058785,126.8470915
1534,구로구 고척동 241-130,한전주,50,2025-11-28,37.5052266,126.8477545
1535,구로구 고척동 249-14,폴형,25,2025-11-28,37.5050532,126.8481418
1536,구로구 고척동 249-21,한전주,50,2025-11-28,37.5053981,126.8476200
1537,구로구 고척동 249-52,한전주,50,2025-11-28,37.5049178,126.8477527
1538,구로구 고척동 249-66,한전주,50,2025-11-28,37.5044799,126.8476552
1539,구로구 고척동 249-66,통신주,50,2025-11-28,37.5044799,126.8476552
1540,구로구 고척동 249-77,한전주,50,2025-11-28,37.5053517,126.8472803
1541,구로구 고척동 249-80,한전주,50,2025-11-28,37.5053226,126.8471285
1542,구로구 개봉동 249-86,통신주,25,2025-11-28,,
1543,구로구 고척동 253-271,한전주,50,2025-11-28,37.5038109,126.8482341
1544,구로구 고척동 249-16,한전주,25,2025-11-28,37.5048091,126.8481149
1545,구로구 구로5동 25-1,폴형,50,2025-11-28,37.5052733,126.8906154
1546,구로구 가리봉동 25-100,한전주,25,2025-11-28,37.4847935,126.8856732
1547,구로구 가리봉동 25-130,벽부형,25,2025-11-28,37.4848331,126.8849923
1548,구로구 가리봉동 25-117,벽부형,25,2025-11-28,37.4848510,126.8843463
1549,구로구 가리봉동 25-120,한전주,25,2025-11-28,37.4847807,126.8846420
1550,구로구 가리봉동 25-116,벽부형,25,2025-11-28,37.4848670,126.8845465
1551,구로구 가리봉동 25-147,벽부형,25,2025-11-28,37.4846736,126.8844411
1552,구로구 가리봉동 25-158,벽부형,25,2025-11-28,37.4847969,126.8848715
1553,구로구 가리봉동 25-164,벽부형,250,2025-11-28,37.4848686,126.8854251
1554,구로구 가리봉동 25-111,한전주,25,2025-11-28,37.4848622,126.8852481
1555,구로구 가리봉동 25-5,한전주,25,2025-11-28,37.4849404,126.8843010
1556,구로구 가리봉동 25-51,한전주,50,2025-11-28,37.4844250,126.8860417
1557,구로구 구로동 25-59,벽부형,25,2025-11-28,37.5048766,126.8907115
1558,구로구 가리봉동 25-61,폴형,50,2025-11-28,37.4850438,126.8851364
1559,구로구 가리봉동 25-63,폴형,25,2025-11-28,37.4849150,126.8857064
1560,구로구 가리봉동 25-64,한전주,25,2025-11-28,37.4847898,126.8858995
1561,구로구 가리봉동 25-69,벽부형,25,2025-11-28,37.4844428,126.8856463
1562,구로구 가리봉동 25-75,한전주,25,2025-11-28,37.4849557,126.8850425
1563,구로구 가리봉동 25-78,한전주,25,2025-11-28,37.4846985,126.8849208
1564,구로구 오류동 25-8,한전주,50,2025-11-28,37.4973507,126.8435062
1565,구로구 고척동 250-86,한전주,25,2025-11-28,37.5070526,126.8464980
1566,구로구 고척동 243,한전주,25,2025-11-28,37.5075467,126.8461372
1567,구로구 고척동 250-107,한전주,50,2025-11-28,37.5073959,126.8472376
1568,구로구 고척동 243,한전주,30,2025-11-28,37.5075467,126.8461372
1569,구로구 고척동 250-130,한전주,25,2025-11-28,37.5062798,126.8463664
1570,구로구 고척동 250-127,한전주,50,2025-11-28,37.5064003,126.8463294
1571,구로구 고척동 250-135,한전주,50,2025-11-28,37.5060235,126.8465431
1572,구로구 고척동 250-141,한전주,50,2025-11-28,37.5073295,126.8475018
1573,구로구 고척동 243,한전주,25,2025-11-28,37.5075467,126.8461372
1574,구로구 고척동 250-144,통신주,25,2025-11-28,37.5060360,126.8466614
1575,구로구 고척동 250-2,한전주,25,2025-11-28,37.5075626,126.8472558
1576,구로구 고척동 250-24,,25,2025-11-28,37.5072723,126.8478945
1577,구로구 고척동 250-26,,25,2025-11-28,37.5071209,126.8479761
1578,구로구 고척동 250-39,한전주,25,2025-11-28,37.5071467,126.8476445
1579,구로구 고척동 250-169,한전주,25,2025-11-28,37.5067275,126.8477350
1580,구로구 고척동 250-61,,50,2025-11-28,37.5068335,126.8470308
1581,구로구 고척동 241-264,,25,2025-11-28,37.5065314,126.8469175
1582,구로구 고척동 250-67,한전주,25,2025-11-28,37.5068687,126.8468378
1583,구로구 고척동 244-6,벽부형,50,2025-11-28,37.5067504,126.8463973
1584,구로구 고척동 243,한전주,25,2025-11-28,37.5075467,126.8461372
1585,구로구 고척동 250-130,한전주,50,2025-11-28,37.5062798,126.8463664
1586,구로구 고척동 251-24,폴형,25,2025-11-28,37.5050379,126.8504126
1587,구로구 고척동 251-12,폴형,50,2025-11-28,37.5046250,126.8501948
1588,구로구 고척동 251-29,폴형,25,2025-11-28,37.5049513,126.8503209
1589,구로구 고척동 251-24,폴형,25,2025-11-28,37.5050379,126.8504126
1590,구로구 고척동 251-44,한전주,50,2025-11-28,37.5044567,126.8503355
1591,구로구 고척동 251-19,한전주,25,2025-11-28,37.5047646,126.8501097
1592,구로구 구로3동 252,폴형,70,2025-11-28,37.4852298,126.8921253
1593,구로구 구로3동 252-15,한전주,50,2025-11-28,37.4847541,126.8921898
1594,구로구 고척동 253-166,벽부형,70,2025-11-28,37.5057010,126.8497395
1595,구로구 구로3동 252-17,한전주,25,2025-11-28,37.4845959,126.8921366
1596,구로구 구로3동 252-20,벽부형,70,2025-11-28,37.4846741,126.8919478
1597,구로구 궁동 252-30,한전주,70,2025-11-28,37.5034250,126.8298323
1598,구로구 구로3동 252-30,벽부형,35,2025-11-28,37.4843686,126.8915418
1599,구로구 궁동 252-33,한전주,70,2025-11-28,37.5031084,126.8298312
1600,구로구 궁동 252,한전주,70,2025-11-28,37.5023975,126.8268140
1601,구로구 구로3동 252-39,벽부형,70,2025-11-28,37.4840804,126.8913166
1602,구로구 구로동 252-41,벽부형,70,2025-11-28,37.4840432,126.8911816
1603,구로구 궁동 252-46,한전주,50,2025-11-28,37.4989724,126.8296592
1604,구로구 궁동 252-51,폴형,50,2025-11-28,37.4957452,126.8315805
1605,구로구 구로3동 252-54,벽부형,50,2025-11-28,37.4842047,126.8910994
1606,구로구 고척동 251-14,한전주,70,2025-11-28,37.5045405,126.8504221
1607,구로구 고척동 252-32,폴형,25,2025-11-28,37.5049162,126.8504732
1608,구로구 구로3동 252-7,한전주,70,2025-11-28,37.4849956,126.8921454
1609,구로구 구로3동 252-70,벽부형,50,2025-11-28,37.4841652,126.8918645
1610,구로구 구로3동 252-73,한전주,25,2025-11-28,37.4842259,126.8920503
1611,구로구 궁동 252-75,한전주,50,2025-11-28,37.4967810,126.8306671
1612,구로구 구로3동 252-77,한전주,50,2025-11-28,37.4840223,126.8920544
1613,구로구 구로3동 252-85,벽부형,70,2025-11-28,37.4839577,126.8917223
1614,구로구 구로3동 252-72,벽부형,70,2025-11-28,37.4843210,126.8920615
1615,구로구 고척동 253-78,벽부형,25,2025-11-28,37.5034529,126.8489247
1616,구로구 고척동 253-117,한전주,25,2025-11-28,37.5034828,126.8492821
1617,구로구 고척동 253-117,폴형,25,2025-11-28,37.5034828,126.8492821
1618,구로구 고척동 261-5,한전주,25,2025-11-28,37.5055463,126.8506469
1619,구로구 고척동 253-127,한전주,50,2025-11-28,37.5055655,126.8503526
1620,구로구 고척동 253-132,폴형,25,2025-11-28,37.5033699,126.8499814
1621,구로구 고척동 253-133,폴형,50,2025-11-28,37.5032815,126.8499343
1622,구로구 고척동 253-234,한전주,25,2025-11-28,37.5040196,126.8501176
1623,구로구 고척동 253-203,한전주,50,2025-11-28,37.5023693,126.8497812
1624,구로구 고척동 253-212,한전주,25,2025-11-28,37.5034073,126.8497182
1625,구로구 고척동 253-214,한전주,25,2025-11-28,37.5031450,126.8495856
1626,구로구 고척동 253-216,폴형,50,2025-11-28,37.5028613,126.8495169
1627,구로구 고척동 253-221,벽부형,25,2025-11-28,37.5042071,126.8501844
1628,구로구 고척동 253-234,한전주,25,2025-11-28,37.5040196,126.8501176
1629,구로구 고척동 253-319,통신주,25,2025-11-28,37.5034901,126.8500468
1630,구로구 고척동 253-240,,25,2025-11-28,37.5043810,126.8499607
1631,구로구 고척동 253-129,한전주,50,2025-11-28,37.5047071,126.8491763
1632,구로구 고척동 239,한전주,50,2025-11-28,37.5025020,126.8490309
1633,구로구 고척동 253-266,한전주,25,2025-11-28,37.5037125,126.8504818
1634,구로구 고척동 253-266,한전주,50,2025-11-28,37.5037125,126.8504818
1635,구로구 고척동 253-266,한전주,50,2025-11-28,37.5037125,126.8504818
1636,구로구 고척동 253-268,벽부형,100,2025-11-28,37.5036552,126.8498556
1637,구로구 고척동 253-271,,50,2025-11-28,37.5038109,126.8482341
1638,구로구 고척동 253-295,한전주,25,2025-11-28,37.5048258,126.8499434
1639,구로구 고척동 253-295,한전주,25,2025-11-28,37.5048258,126.8499434
1640,구로구 고척동 산9-14,한전주,50,2025-11-28,37.5059304,126.8520060
1641,구로구 고척동 253-305,폴형,20,2025-11-28,37.5053927,126.8499472
1642,구로구 고척동 253-295,한전주,50,2025-11-28,37.5048258,126.8499434
1643,구로구 고척동 253-315,폴형,70,2025-11-28,37.5054632,126.8502717
1644,구로구 고척동 253-302,폴형,50,2025-11-28,37.5058631,126.8500317
1645,구로구 고척동 253-34,폴형,50,2025-11-28,37.5038911,126.8484948
1646,구로구 고척동 253-35,,25,2025-11-28,37.5038366,126.8484085
1647,구로구 고척동 253-57,한전주,50,2025-11-28,37.5036848,126.8488100
1648,구로구 고척동 253-74,폴형,25,2025-11-28,37.5035919,126.8493958
1649,구로구 고척동 253-76,폴형,25,2025-11-28,37.5035244,126.8491608
1650,구로구 고척동 253-117,폴형,25,2025-11-28,37.5034828,126.8492821
1651,구로구 고척동 253-117,폴형,25,2025-11-28,37.5034828,126.8492821
1652,구로구 고척동 253-117,폴형,25,2025-11-28,37.5034828,126.8492821
1653,구로구 고척동 253-117,한전주,25,2025-11-28,37.5034828,126.8492821
1654,구로구 고척동 253-117,벽부형,25,2025-11-28,37.5034828,126.8492821
1655,구로구 고척동 253-97,한전주,25,2025-11-28,37.5032208,126.8490438
1656,구로구 고척동 239,한전주,30,2025-11-28,37.5025020,126.8490309
1657,구로구 고척동 239,벽부형,25,2025-11-28,37.5025020,126.8490309
1658,구로구 고척동 256-40,폴형,25,2025-11-28,37.5015366,126.8502563
1659,구로구 개봉동 371-9,한전주,25,2025-11-28,37.4900918,126.8574697
1660,구로구 개봉동 266,한전주,50,2025-11-28,37.4894428,126.8584461
1661,구로구 개봉동 258-31,폴형,25,2025-11-28,37.4904922,126.8584262
1662,구로구 개봉동 259-20,한전주,25,2025-11-28,37.4911234,126.8574389
1663,구로구 개봉동 259-6,한전주,25,2025-11-28,37.4914200,126.8571814
1664,구로구 개봉동 259-3,한전주,25,2025-11-28,37.4916072,126.8568346
1665,구로구 개봉동 259-35,한전주,25,2025-11-28,37.4908770,126.8579499
1666,구로구 가리봉동 26-13,폴형,25,2025-11-28,37.4845687,126.8844080
1667,구로구 가리봉동 26-19,한전주,25,2025-11-28,37.4845035,126.8845307
1668,구로구 구로5동 26-2,한전주,50,2025-11-28,37.5062436,126.8920405
1669,구로구 가리봉동 26-23,폴형,20,2025-11-28,37.4842326,126.8846417
1670,구로구 가리봉동 26-29,벽부형,70,2025-11-28,37.4841335,126.8844133
1671,구로구 개봉동 27-4,한전주,50,2025-11-28,37.5025346,126.8429934
1672,구로구 가리봉동 26-33,벽부형,25,2025-11-28,37.4842974,126.8842093
1673,구로구 가리봉동 26-37,한전주,25,2025-11-28,37.4841140,126.8843126
1674,구로구 가리봉동 26-7,한전주,25,2025-11-28,37.4839598,126.8846811
1675,구로구 가리봉동 26-9,한전주,50,2025-11-28,37.4836997,126.8846550
1676,구로구 개봉동 260-1,한전주,25,2025-11-28,37.4913496,126.8567986
1677,구로구 개봉동 260-13,한전주,25,2025-11-28,37.4909057,126.8569854
1678,구로구 고척동 291-1,한전주,50,2025-11-28,37.5034420,126.8509141
1679,구로구 고척동 260-30,벽부형,100,2025-11-28,37.5032587,126.8504748
1680,구로구 고척동 260-2,폴형,25,2025-11-28,37.5040253,126.8508640
1681,구로구 개봉동 260-27,한전주,25,2025-11-28,37.4907095,126.8568974
1682,구로구 고척동 산9-14,폴형,70,2025-11-28,37.5059304,126.8520060
1683,구로구 고척동 261-17,한전주,25,2025-11-28,37.5053931,126.8506957
1684,구로구 고척동 261-2,한전주,40,2025-11-28,37.5045930,126.8509923
1685,구로구 고척동 261-3,폴형,50,2025-11-28,37.5045439,126.8512520
1686,구로구 고척동 261-30,한전주,25,2025-11-28,37.5050922,126.8508794
1687,구로구 고척동 261-84,한전주,25,2025-11-28,37.5049436,126.8512582
1688,구로구 고척동 261-59,한전주,50,2025-11-28,37.5049480,126.8513435
1689,구로구 고척동 262-10,통신주,25,2025-11-28,37.5048574,126.8514437
1690,구로구 고척동 262-11,한전주,35,2025-11-28,37.5047582,126.8514366
1691,구로구 궁동 262-2,,30,2025-11-28,37.4989891,126.8271880
1692,구로구 개봉동 262-2,한전주,25,2025-11-28,37.4904819,126.8580305
1693,구로구 개봉동 371-9,폴형,50,2025-11-28,37.4900918,126.8574697
1694,구로구 개봉동 262-24,한전주,25,2025-11-28,37.4901341,126.8569290
1695,구로구 개봉동 266,한전주,50,2025-11-28,37.4894428,126.8584461
1696,구로구 개봉동 262-3,한전주,25,2025-11-28,37.4904681,126.8578655
1697,구로구 개봉동 371-9,한전주,30,2025-11-28,37.4900918,126.8574697
1698,구로구 고척동 263-8,,,2025-11-28,37.5042446,126.8513844
1699,구로구 개봉동 371-6,한전주,70,2025-11-28,37.4881164,126.8589694
1700,구로구 고척동 263-15,폴형,20,2025-11-28,37.5039232,126.8512677
1701,구로구 개봉동 263-13,벽부형,25,2025-11-28,37.4882674,126.8567831
1702,구로구 개봉동 263-1,한전주,50,2025-11-28,37.4899434,126.8567278
1703,구로구 고척동 264-21,통신주,25,2025-11-28,37.5036843,126.8512129
1704,구로구 개봉동 403-155,한전주,50,2025-11-28,37.4885801,126.8565963
1705,구로구 고척동 253-280,한전주,50,2025-11-28,37.5017270,126.8501440
1706,구로구 고척동 263-4,한전주,25,2025-11-28,37.5041862,126.8512087
1707,구로구 고척동 263-5,폴형,25,2025-11-28,37.5042261,126.8510962
1708,구로구 고척동 263-7,,25,2025-11-28,37.5041384,126.8514107
1709,구로구 고척동 263-8,벽부형,25,2025-11-28,37.5042446,126.8513844
1710,구로구 개봉동 264-24,한전주,50,2025-11-28,37.4887446,126.8570264
1711,구로구 개봉동 264-13,한전주,50,2025-11-28,37.4890272,126.8569958
1712,구로구 개봉동 264-16,한전주,50,2025-11-28,37.4894324,126.8569606
1713,구로구 고척동 264-2,벽부형,50,2025-11-28,37.5038537,126.8511223
1714,구로구 개봉동 371-9,한전주,25,2025-11-28,37.4900918,126.8574697
1715,구로구 개봉동 264-31,한전주,50,2025-11-28,37.4899607,126.8569206
1716,구로구 고척동 264-8,폴형,20,2025-11-28,37.5035760,126.8513114
1717,구로구 개봉동 371-6,한전주,70,2025-11-28,37.4881164,126.8589694
1718,구로구 개봉동 265-1,한전주,30,2025-11-28,37.4900119,126.8577079
1719,구로구 개봉동 265-20,한전주,50,2025-11-28,37.4899926,126.8574285
1720,구로구 개봉동 265-20,한전주,50,2025-11-28,37.4899926,126.8574285
1721,구로구 개봉동 265-2,한전주,25,2025-11-28,37.4898754,126.8577228
1722,구로구 개봉동 265-4,폴형,50,2025-11-28,37.4895952,126.8577088
1723,구로구 개봉동 265-5,한전주,50,2025-11-28,37.4892621,126.8576652
1724,구로구 개봉동 371-6,한전주,25,2025-11-28,37.4881164,126.8589694
1725,구로구 개봉동 265-5,한전주,25,2025-11-28,37.4892621,126.8576652
1726,구로구 개봉동 371-9,한전주,25,2025-11-28,37.4900918,126.8574697
1727,구로구 개봉동 265-5,폴형,50,2025-11-28,37.4892621,126.8576652
1728,구로구 개봉동 265-5,한전주,50,2025-11-28,37.4892621,126.8576652
1729,구로구 궁동 267,폴형,50,2025-11-28,37.4996802,126.8300316
1730,구로구 궁동 267,한전주,50,2025-11-28,37.4996802,126.8300316
1731,구로구 고척동 산9-14,한전주,25,2025-11-28,37.5059304,126.8520060
1732,구로구 고척동 산9-14,한전주,25,2025-11-28,37.5059304,126.8520060
1733,구로구 개봉동 375-13,한전주,70,2025-11-28,37.4900147,126.8532744
1734,구로구 신도림동 269-9,한전주,50,2025-11-28,37.5140117,126.8829574
1735,구로구 신도림동 269-9,한전주,50,2025-11-28,37.5140117,126.8829574
