관리부서,관리번호,사용목적,소재지지번주소,데이터기준일자,위도,경도
서울특별시 금천구청 도로과,가산동-3020,방범등,서울특별시 금천구 가산동 143-30,2025-06-17,37.4775849,126.8901183
서울특별시 금천구청 도로과,가산동-3021,방범등,서울특별시 금천구 가산동 143-37,2025-06-17,37.4779277,126.8901549
서울특별시 금천구청 도로과,가산동-3022,방범등,서울특별시 금천구 가산동 143-37,2025-06-17,37.4779277,126.8901549
서울특별시 금천구청 도로과,가산동-3023,방범등,서울특별시 금천구 가산동 143-50,2025-06-17,37.4777867,126.8905466
서울특별시 금천구청 도로과,가산동-3024,방범등,서울특별시 금천구 가산동 143-50,2025-06-17,37.4777867,126.8905466
서울특별시 금천구청 도로과,가산동-3025,방범등,서울특별시 금천구 가산동 143-22,2025-06-17,37.4773807,126.8905862
서울특별시 금천구청 도로과,가산동-3026,방범등,서울특별시 금천구 가산동 143-57,2025-06-17,37.4771249,126.8908410
서울특별시 금천구청 도로과,가산동-3027,방범등,서울특별시 금천구 가산동 143-56,2025-06-17,37.4772383,126.8906812
서울특별시 금천구청 도로과,가산동-3028,방범등,서울특별시 금천구 가산동 143-18,2025-06-17,37.4768525,126.8905124
서울특별시 금천구청 도로과,가산동-3029,방범등,서울특별시 금천구 가산동 60-8,2025-06-17,37.4775959,126.8890779
서울특별시 금천구청 도로과,가산동-3032,방범등,서울특별시 금천구 가산동 60-9,2025-06-17,37.4767139,126.8897879
서울특별시 금천구청 도로과,가산동-3033,방범등,서울특별시 금천구 가산동 143-18,2025-06-17,37.4768525,126.8905124
서울특별시 금천구청 도로과,가산동-3034,방범등,서울특별시 금천구 가산동 144-1,2025-06-17,37.4772840,126.8915170
서울특별시 금천구청 도로과,가산동-3035,방범등,서울특별시 금천구 가산동 144-1,2025-06-17,37.4772840,126.8915170
서울특별시 금천구청 도로과,가산동-3036,방범등,서울특별시 금천구 가산동 144-5,2025-06-17,37.4766375,126.8909929
서울특별시 금천구청 도로과,가산동-3037,방범등,서울특별시 금천구 가산동 143-17,2025-06-17,37.4769173,126.8906194
서울특별시 금천구청 도로과,가산동-3038,방범등,서울특별시 금천구 가산동 144-5,2025-06-17,37.4766375,126.8909929
서울특별시 금천구청 도로과,가산동-3039,방범등,서울특별시 금천구 가산동 219-21,2025-06-17,37.4763352,126.8904814
서울특별시 금천구청 도로과,가산동-3040,방범등,서울특별시 금천구 가산동 219-21,2025-06-17,37.4763352,126.8904814
서울특별시 금천구청 도로과,가산동-3041,방범등,서울특별시 금천구 가산동 219-21,2025-06-17,37.4763352,126.8904814
서울특별시 금천구청 도로과,가산동-3042,방범등,서울특별시 금천구 가산동 769(144-3건너),2025-06-17,37.4760490,126.8917223
서울특별시 금천구청 도로과,가산동-3043,방범등,서울특별시 금천구 가산동 769,2025-06-17,37.4760490,126.8917223
서울특별시 금천구청 도로과,가산동-3044,방범등,서울특별시 금천구 가산동 769,2025-06-17,37.4760490,126.8917223
서울특별시 금천구청 도로과,가산동-3045,방범등,서울특별시 금천구 가산동 769,2025-06-17,37.4760490,126.8917223
서울특별시 금천구청 도로과,가산동-3046,방범등,서울특별시 금천구 가산동 144-5,2025-06-17,37.4766375,126.8909929
서울특별시 금천구청 도로과,가산동-3048,방범등,서울특별시 금천구 가산동 769,2025-06-17,37.4760490,126.8917223
서울특별시 금천구청 도로과,가산동-3049,방범등,서울특별시 금천구 가산동 769,2025-06-17,37.4760490,126.8917223
서울특별시 금천구청 도로과,가산동-3050,방범등,서울특별시 금천구 가산동 769,2025-06-17,37.4760490,126.8917223
서울특별시 금천구청 도로과,가산동-3051,방범등,서울특별시 금천구 가산동 769,2025-06-17,37.4760490,126.8917223
서울특별시 금천구청 도로과,가산동-3052,방범등,서울특별시 금천구 가산동 152-8,2025-06-17,37.4760553,126.8925947
서울특별시 금천구청 도로과,가산동-3054,방범등,서울특별시 금천구 가산동 153-1,2025-06-17,37.4756148,126.8929106
서울특별시 금천구청 도로과,가산동-3055,방범등,서울특별시 금천구 가산동 769,2025-06-17,37.4760490,126.8917223
서울특별시 금천구청 도로과,가산동-3056,방범등,서울특별시 금천구 가산동 152-19,2025-06-17,37.4757970,126.8921275
서울특별시 금천구청 도로과,가산동-3057,방범등,서울특별시 금천구 가산동 152-43,2025-06-17,37.4757185,126.8921929
서울특별시 금천구청 도로과,가산동-3058,방범등,서울특별시 금천구 가산동 770,2025-06-17,37.4745588,126.8927122
서울특별시 금천구청 도로과,가산동-3059,방범등,서울특별시 금천구 가산동 770,2025-06-17,37.4745588,126.8927122
서울특별시 금천구청 도로과,가산동-3060,방범등,서울특별시 금천구 가산동 770,2025-06-17,37.4745588,126.8927122
서울특별시 금천구청 도로과,가산동-3061,방범등,서울특별시 금천구 가산동 770,2025-06-17,37.4745588,126.8927122
서울특별시 금천구청 도로과,가산동-3062,방범등,서울특별시 금천구 가산동 771,2025-06-17,37.4742895,126.8911524
서울특별시 금천구청 도로과,가산동-3063,방범등,서울특별시 금천구 가산동 140-16,2025-06-17,37.4783324,126.8902391
서울특별시 금천구청 도로과,가산동-3064,방범등,서울특별시 금천구 가산동 144-3,2025-06-17,37.4768807,126.8917578
서울특별시 금천구청 도로과,가산동-3068,방범등,서울특별시 금천구 가산동 769,2025-06-17,37.4760490,126.8917223
서울특별시 금천구청 도로과,가산동-3069,방범등,서울특별시 금천구 가산동 152-4,2025-06-17,37.4759057,126.8920734
서울특별시 금천구청 도로과,가산동-3070,방범등,서울특별시 금천구 가산동 144-3,2025-06-17,37.4768807,126.8917578
서울특별시 금천구청 도로과,가산동-3071,방범등,서울특별시 금천구 가산동 143-28,2025-06-17,37.4774289,126.8901141
서울특별시 금천구청 도로과,가산동-3072,방범등,서울특별시 금천구 가산동 219-21,2025-06-17,37.4763352,126.8904814
서울특별시 금천구청 도로과,가산동-309,방범등,서울특별시 금천구 가산동 143-1,2025-06-17,37.4782133,126.8906924
서울특별시 금천구청 도로과,가산동-401,방범등,서울특별시 금천구 가산동 142-42,2025-06-17,37.4783783,126.8910646
서울특별시 금천구청 도로과,가산동-4010,방범등,서울특별시 금천구 가산동 145-30,2025-06-17,37.4778103,126.8922061
서울특별시 금천구청 도로과,가산동-40101,방범등,서울특별시 금천구 가산동 149-30,2025-06-17,37.4757521,126.8946077
서울특별시 금천구청 도로과,가산동-40102,방범등,서울특별시 금천구 가산동 150-7,2025-06-17,37.4755488,126.8939159
서울특별시 금천구청 도로과,가산동-40103,방범등,서울특별시 금천구 가산동 150-8(149-44앞),2025-06-17,37.4750352,126.8941791
서울특별시 금천구청 도로과,가산동-40104,방범등,서울특별시 금천구 가산동 149-13,2025-06-17,37.4753339,126.8952493
서울특별시 금천구청 도로과,가산동-40105,방범등,서울특별시 금천구 가산동 149-41,2025-06-17,37.4754056,126.8948726
서울특별시 금천구청 도로과,가산동-40106,방범등,서울특별시 금천구 가산동 150-8(149-19알),2025-06-17,37.4750352,126.8941791
서울특별시 금천구청 도로과,가산동-40107,방범등,서울특별시 금천구 가산동 150-8,2025-06-17,37.4750352,126.8941791
서울특별시 금천구청 도로과,가산동-40108,방범등,서울특별시 금천구 가산동 149-15,2025-06-17,37.4751843,126.8950663
서울특별시 금천구청 도로과,가산동-40109,방범등,서울특별시 금천구 가산동 149-53,2025-06-17,37.4750530,126.8948361
서울특별시 금천구청 도로과,가산동-4011,방범등,서울특별시 금천구 가산동 145-13,2025-06-17,37.4779307,126.8923461
서울특별시 금천구청 도로과,가산동-40110,방범등,서울특별시 금천구 가산동 149-11,2025-06-17,37.4753991,126.8953662
서울특별시 금천구청 도로과,가산동-40111,방범등,서울특별시 금천구 가산동 148-11(조마공원),2025-06-17,37.4755887,126.8957276
서울특별시 금천구청 도로과,가산동-40112,방범등,서울특별시 금천구 가산동 148-11(조마공원),2025-06-17,37.4755887,126.8957276
서울특별시 금천구청 도로과,가산동-40113,방범등,서울특별시 금천구 가산동 148-45,2025-06-17,37.4764472,126.8957844
서울특별시 금천구청 도로과,가산동-40116,방범등,서울특별시 금천구 가산동 148-11(조마공원),2025-06-17,37.4755887,126.8957276
서울특별시 금천구청 도로과,가산동-40118,방범등,서울특별시 금천구 가산동 148-11(조마공원),2025-06-17,37.4755887,126.8957276
서울특별시 금천구청 도로과,가산동-40119,방범등,서울특별시 금천구 가산동 149-35,2025-06-17,37.4755604,126.8950327
서울특별시 금천구청 도로과,가산동-4012,방범등,서울특별시 금천구 가산동 146-83,2025-06-17,37.4783101,126.8928174
서울특별시 금천구청 도로과,가산동-40120,방범등,서울특별시 금천구 가산동 148-12,2025-06-17,37.4757347,126.8954823
서울특별시 금천구청 도로과,가산동-40121,방범등,서울특별시 금천구 가산동 148-18,2025-06-17,37.4760009,126.8955782
서울특별시 금천구청 도로과,가산동-40122,방범등,서울특별시 금천구 가산동 148-17,2025-06-17,37.4761245,126.8958307
서울특별시 금천구청 도로과,가산동-40123,방범등,서울특별시 금천구 가산동 149-54,2025-06-17,37.4757446,126.8952406
서울특별시 금천구청 도로과,가산동-40124,방범등,서울특별시 금천구 가산동 149-8,2025-06-17,37.4757940,126.8950182
서울특별시 금천구청 도로과,가산동-40128,방범등,서울특별시 금천구 가산동 149-6,2025-06-17,37.4759094,126.8949304
서울특별시 금천구청 도로과,가산동-40129,방범등,서울특별시 금천구 가산동 149-6,2025-06-17,37.4759094,126.8949304
서울특별시 금천구청 도로과,가산동-4013,방범등,서울특별시 금천구 가산동 142-5,2025-06-17,37.4783775,126.8924134
서울특별시 금천구청 도로과,가산동-40130,방범등,"서울특별시 금천구 가산동 148-25,42",2025-06-17,37.4761661,126.8951867
서울특별시 금천구청 도로과,가산동-40133,방범등,서울특별시 금천구 가산동 149-5,2025-06-17,37.4759947,126.8948057
서울특별시 금천구청 도로과,가산동-40134,방범등,서울특별시 금천구 가산동 148-30,2025-06-17,37.4763496,126.8952588
서울특별시 금천구청 도로과,가산동-40135,방범등,서울특별시 금천구 가산동 148-30,2025-06-17,37.4763496,126.8952588
서울특별시 금천구청 도로과,가산동-40136,방범등,서울특별시 금천구 가산동 149-49 (영화),2025-06-17,37.4763829,126.8947689
서울특별시 금천구청 도로과,가산동-40137,방범등,서울특별시 금천구 가산동 149-49 (영화),2025-06-17,37.4763829,126.8947689
서울특별시 금천구청 도로과,가산동-40138,방범등,서울특별시 금천구 가산동 149-49 (영화),2025-06-17,37.4763829,126.8947689
서울특별시 금천구청 도로과,가산동-4014,방범등,서울특별시 금천구 가산동 146-85,2025-06-17,37.4785106,126.8931134
서울특별시 금천구청 도로과,가산동-40141,방범등,서울특별시 금천구 가산동 148-39,2025-06-17,37.4758457,126.8963767
서울특별시 금천구청 도로과,가산동-40142,방범등,서울특별시 금천구 가산동 148-35,2025-06-17,37.4759916,126.8962656
서울특별시 금천구청 도로과,가산동-40143,방범등,서울특별시 금천구 가산동 148-40,2025-06-17,37.4759055,126.8965090
서울특별시 금천구청 도로과,가산동-40144,방범등,서울특별시 금천구 가산동 148-6,2025-06-17,37.4762507,126.8961950
서울특별시 금천구청 도로과,가산동-40145,방범등,서울특별시 금천구 가산동 151-35,2025-06-17,37.4763618,126.8927766
서울특별시 금천구청 도로과,가산동-40146,방범등,서울특별시 금천구 가산동 151-34,2025-06-17,37.4764814,126.8930336
서울특별시 금천구청 도로과,가산동-40147,방범등,서울특별시 금천구 가산동 149-25,2025-06-17,37.4762658,126.8941470
서울특별시 금천구청 도로과,가산동-40148,방범등,서울특별시 금천구 가산동 149-26,2025-06-17,37.4761801,126.8939925
서울특별시 금천구청 도로과,가산동-40149,방범등,서울특별시 금천구 가산동 151-54,2025-06-17,37.4771107,126.8942638
서울특별시 금천구청 도로과,가산동-4015,방범등,서울특별시 금천구 가산동 145-12,2025-06-17,37.4777166,126.8923865
서울특별시 금천구청 도로과,가산동-40150,방범등,서울특별시 금천구 가산동 151-14,2025-06-17,37.4767921,126.8938913
서울특별시 금천구청 도로과,가산동-40151,방범등,서울특별시 금천구 가산동 151-14,2025-06-17,37.4767921,126.8938913
서울특별시 금천구청 도로과,가산동-40152,방범등,서울특별시 금천구 가산동 151-14,2025-06-17,37.4767921,126.8938913
서울특별시 금천구청 도로과,가산동-40153,방범등,서울특별시 금천구 가산동 151-52,2025-06-17,37.4766848,126.8933535
서울특별시 금천구청 도로과,가산동-40155,방범등,서울특별시 금천구 가산동 151-52,2025-06-17,37.4766848,126.8933535
서울특별시 금천구청 도로과,가산동-40156,방범등,서울특별시 금천구 가산동 151-33,2025-06-17,37.4763836,126.8931147
서울특별시 금천구청 도로과,가산동-40157,방범등,서울특별시 금천구 가산동 151-49,2025-06-17,37.4768366,126.8925793
서울특별시 금천구청 도로과,가산동-40158,방범등,서울특별시 금천구 가산동 145-20,2025-06-17,37.4770234,126.8923383
